Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change_Over_Semester,Percentage_Of_AI_Usage,Weekly_Study_Hours
137400,Business,Junior,1.849,Ideation,Beginner,3,FALSE,5,Allowed_With_Citation,3,2.225,56.81,Low,-0.376,0.108,16.34
137401,Humanities,Freshman,3.011,Debugging/Troubleshooting,Advanced,3,FALSE,2,Actively_Encouraged,1,3.31,94.61,Medium,-0.299,0.067,15.86
137402,STEM,Freshman,3.213,Debugging/Troubleshooting,Intermediate,1,FALSE,3,Strict_Ban,1,3.263,90.08,Low,-0.05,0.111,11.31
137403,STEM,Freshman,3.735,Debugging/Troubleshooting,Beginner,2,FALSE,2,Allowed_With_Citation,4,4,82.97,Medium,-0.265,0.218,25.78
137404,Business,Senior,3.356,Ideation,Advanced,4,FALSE,1,Actively_Encouraged,4,3.454,75.21,Medium,-0.098,0.252,8.84
137405,STEM,Sophomore,2.76,Copywriting/Drafting,Beginner,2,FALSE,5,Actively_Encouraged,5,3.228,64.73,Medium,-0.468,0.464,30.02
137406,Business,Junior,3.541,Copywriting/Drafting,Advanced,4,FALSE,3,Allowed_With_Citation,3,3.865,79.02,Low,-0.324,0.277,14.04
137407,Medical,Senior,3.237,Copywriting/Drafting,Intermediate,1,FALSE,2,Allowed_With_Citation,3,3.623,71.09,Medium,-0.386,0.143,11.58
137408,Arts,Graduate,2.531,Copywriting/Drafting,Intermediate,2,FALSE,4,Actively_Encouraged,6,3.196,81.72,Medium,-0.665,0.338,30.1
137409,Humanities,Senior,3.434,Copywriting/Drafting,Beginner,3,TRUE,5,Allowed_With_Citation,5,3.747,60.77,High,-0.313,0.227,19.35
137410,STEM,Freshman,2.157,Debugging/Troubleshooting,Beginner,1,TRUE,7,Actively_Encouraged,6,1.954,63.71,Medium,0.203,0.831,29.7
137411,Humanities,Sophomore,3.304,Copywriting/Drafting,Advanced,3,TRUE,3,Actively_Encouraged,1,3.501,88.72,Low,-0.197,0.144,12.82
137412,Humanities,Freshman,3.172,Copywriting/Drafting,Beginner,2,FALSE,2,Actively_Encouraged,3,3.23,83.15,Low,-0.058,0.107,18.4
137413,Medical,Freshman,2.646,Summarizing_Reading,Beginner,2,TRUE,3,Allowed_With_Citation,7,2.889,72.26,Medium,-0.243,0.262,19.32
137414,Medical,Freshman,3.942,Ideation,Beginner,2,FALSE,1,Strict_Ban,1,4,66.06,Low,-0.058,0.34,18.5
137415,Humanities,Sophomore,2.827,Direct_Answer_Generation,Intermediate,3,FALSE,5,Actively_Encouraged,6,2.864,90.48,Medium,-0.037,0.102,17.38
137416,STEM,Sophomore,3.614,Debugging/Troubleshooting,Intermediate,2,FALSE,4,Allowed_With_Citation,6,3.707,93.9,Low,-0.093,0.432,12.33
137417,Medical,Sophomore,3.151,Copywriting/Drafting,Intermediate,1,TRUE,1,Actively_Encouraged,2,3.45,71.37,Low,-0.299,0.028,22.62
137418,Arts,Senior,2.361,Copywriting/Drafting,Beginner,3,TRUE,1,Strict_Ban,2,2.586,58.72,Medium,-0.225,0.313,15.55
137419,Business,Senior,3.444,Debugging/Troubleshooting,Intermediate,2,TRUE,1,Allowed_With_Citation,7,3.535,75.21,Medium,-0.091,0.063,16.26
137420,Humanities,Sophomore,3.124,Copywriting/Drafting,Beginner,2,TRUE,2,Actively_Encouraged,2,3.526,88.47,Medium,-0.402,0.159,24.02
137421,Humanities,Senior,3.079,Copywriting/Drafting,Beginner,2,FALSE,4,Allowed_With_Citation,7,3.384,100,Medium,-0.305,0.266,23.4
137422,Medical,Sophomore,3.58,Summarizing_Reading,Beginner,3,TRUE,3,Strict_Ban,3,3.967,64.74,Medium,-0.387,0.573,10.63
137423,STEM,Sophomore,3.486,Ideation,Advanced,4,FALSE,1,Allowed_With_Citation,6,3.369,100,Medium,0.117,0.236,5.89
137424,Arts,Senior,2.628,Debugging/Troubleshooting,Intermediate,1,FALSE,4,Allowed_With_Citation,7,2.664,70.89,Medium,-0.036,0.244,18.54
137425,STEM,Sophomore,3.266,Copywriting/Drafting,Beginner,2,TRUE,7,Strict_Ban,7,3.319,50.02,High,-0.053,0.873,43.68
137426,Medical,Junior,2.865,Summarizing_Reading,Beginner,2,TRUE,5,Strict_Ban,4,3.015,49.01,Low,-0.15,0.348,14.01
137427,Business,Freshman,3.748,Debugging/Troubleshooting,Beginner,3,FALSE,1,Strict_Ban,1,3.619,58.06,High,0.129,0.277,11.69
137428,STEM,Junior,2.889,Direct_Answer_Generation,Intermediate,4,FALSE,3,Allowed_With_Citation,8,3.296,53.38,Medium,-0.407,0.56,21.33
137429,STEM,Senior,2.096,Copywriting/Drafting,Beginner,3,TRUE,1,Allowed_With_Citation,7,2.711,72.48,Medium,-0.615,0.282,17.05
137430,Business,Graduate,3.884,Ideation,Beginner,2,TRUE,7,Actively_Encouraged,6,4,70.43,High,-0.116,0.489,24.53
137431,STEM,Freshman,3.444,Debugging/Troubleshooting,Beginner,1,TRUE,4,Allowed_With_Citation,7,3.392,92.47,Low,0.052,0.694,24.09
137432,Business,Sophomore,2.785,Ideation,Intermediate,4,TRUE,4,Allowed_With_Citation,3,2.949,68.47,Medium,-0.164,0.137,16.2
137433,STEM,Junior,2.87,Copywriting/Drafting,Beginner,2,FALSE,4,Strict_Ban,3,2.946,64.56,Low,-0.076,0.077,13.32
137434,STEM,Graduate,3.386,Debugging/Troubleshooting,Advanced,5,FALSE,4,Strict_Ban,7,3.807,60.98,High,-0.421,0.815,34.9
137435,Business,Sophomore,3.453,Ideation,Beginner,3,TRUE,6,Actively_Encouraged,5,3.799,72.81,Medium,-0.346,0.608,26.48
137436,Business,Freshman,3.523,Ideation,Intermediate,2,FALSE,4,Actively_Encouraged,5,3.69,68.41,Medium,-0.167,0.383,25.53
137437,Humanities,Freshman,2.537,Debugging/Troubleshooting,Advanced,3,FALSE,5,Allowed_With_Citation,5,2.613,100,Medium,-0.076,0.591,9.19
137438,Humanities,Freshman,2.935,Copywriting/Drafting,Beginner,2,FALSE,4,Allowed_With_Citation,1,3.047,85.04,Medium,-0.112,0.366,12.73
137439,Business,Graduate,2.879,Direct_Answer_Generation,Beginner,1,TRUE,4,Allowed_With_Citation,3,2.899,71.75,High,-0.02,0.875,20.52
137440,Business,Junior,3.2,Copywriting/Drafting,Advanced,3,FALSE,6,Strict_Ban,4,3.34,98.47,Low,-0.14,0.237,15.39
137441,STEM,Junior,3.912,Debugging/Troubleshooting,Advanced,4,FALSE,1,Strict_Ban,5,4,93.34,Low,-0.088,0.275,16.56
137442,STEM,Graduate,2.407,Debugging/Troubleshooting,Advanced,4,FALSE,1,Allowed_With_Citation,5,2.585,89.39,Medium,-0.178,0.047,14.6
137443,STEM,Sophomore,2.649,Ideation,Intermediate,2,FALSE,5,Allowed_With_Citation,2,2.784,65.56,Medium,-0.135,0.463,29.87
137444,Business,Graduate,3.323,Debugging/Troubleshooting,Beginner,1,FALSE,5,Actively_Encouraged,8,3.575,90.17,Low,-0.252,0.339,21.91
137445,Business,Senior,2.079,Debugging/Troubleshooting,Advanced,3,FALSE,4,Actively_Encouraged,6,2.331,96.95,Medium,-0.252,0.443,26.03
137446,Humanities,Freshman,3.189,Copywriting/Drafting,Advanced,4,FALSE,3,Actively_Encouraged,1,3.256,57.85,Medium,-0.067,0.469,10.35
137447,Arts,Junior,3.57,Summarizing_Reading,Intermediate,4,TRUE,3,Actively_Encouraged,4,3.879,81.41,Low,-0.309,0.176,11.87
137448,Humanities,Senior,2.781,Copywriting/Drafting,Advanced,3,TRUE,6,Strict_Ban,7,3.025,64.63,Medium,-0.244,0.588,16.87
137449,Business,Sophomore,2.456,Ideation,Beginner,2,TRUE,1,Strict_Ban,2,2.697,48.86,Medium,-0.241,0.492,22.81
137450,STEM,Graduate,3.25,Direct_Answer_Generation,Intermediate,1,TRUE,6,Allowed_With_Citation,5,3.121,86.23,High,0.129,0.73,24.28
137451,Business,Senior,3.128,Ideation,Beginner,1,TRUE,6,Actively_Encouraged,4,3.304,78.33,Medium,-0.176,0.378,27.57
137452,Business,Senior,3.292,Summarizing_Reading,Beginner,3,TRUE,5,Actively_Encouraged,3,3.522,74.68,Medium,-0.23,0.588,21.38
137453,Arts,Freshman,2.96,Copywriting/Drafting,Advanced,4,FALSE,3,Actively_Encouraged,7,3.123,92.1,Low,-0.163,0.412,15.01
137454,Medical,Freshman,2.39,Summarizing_Reading,Intermediate,4,TRUE,4,Allowed_With_Citation,3,2.689,78.19,High,-0.299,0.43,28.05
137455,Arts,Senior,3.363,Debugging/Troubleshooting,Intermediate,3,FALSE,4,Allowed_With_Citation,5,3.4,77.58,High,-0.037,0.747,3.96
137456,Arts,Senior,2.881,Copywriting/Drafting,Beginner,3,FALSE,3,Actively_Encouraged,4,3.07,70.65,High,-0.189,0.2,11.42
137457,Humanities,Freshman,3.068,Copywriting/Drafting,Intermediate,4,FALSE,5,Actively_Encouraged,7,3.193,69.77,Medium,-0.125,0.44,17.19
137458,Humanities,Graduate,2.929,Copywriting/Drafting,Beginner,2,FALSE,6,Actively_Encouraged,5,3.006,56.82,High,-0.077,0.649,16.38
137459,Medical,Graduate,3.385,Summarizing_Reading,Intermediate,1,FALSE,2,Allowed_With_Citation,5,3.742,73.5,Medium,-0.357,0.486,21.02
137460,Medical,Sophomore,2.208,Ideation,Advanced,5,TRUE,3,Allowed_With_Citation,6,2.52,88.29,High,-0.312,0.563,27.07
137461,Business,Junior,2.991,Debugging/Troubleshooting,Intermediate,3,TRUE,1,Allowed_With_Citation,3,3.26,68.11,Medium,-0.269,0.344,23.05
137462,Humanities,Junior,2.555,Copywriting/Drafting,Intermediate,3,FALSE,2,Allowed_With_Citation,1,2.838,64.89,Medium,-0.283,0.016,9.44
137463,Arts,Freshman,2.663,Ideation,Advanced,3,FALSE,2,Actively_Encouraged,1,2.705,76.58,Medium,-0.042,0.137,16.15
137464,Humanities,Freshman,3.129,Summarizing_Reading,Advanced,4,FALSE,1,Strict_Ban,2,3.325,59.22,Medium,-0.196,0.082,10.55
137465,STEM,Senior,3.452,Copywriting/Drafting,Intermediate,4,FALSE,4,Strict_Ban,7,3.84,75.54,Medium,-0.388,0.491,19.8
137466,Business,Junior,3.493,Ideation,Intermediate,2,TRUE,6,Strict_Ban,5,3.89,78.72,High,-0.397,0.414,17.74
137467,STEM,Junior,3.169,Summarizing_Reading,Beginner,2,TRUE,3,Strict_Ban,4,3.316,67.09,Medium,-0.147,0.643,26.75
137468,Humanities,Junior,3.462,Copywriting/Drafting,Beginner,1,FALSE,2,Allowed_With_Citation,7,3.622,58,Low,-0.16,0.078,5.1
137469,Arts,Sophomore,3.421,Copywriting/Drafting,Intermediate,2,TRUE,3,Allowed_With_Citation,7,3.771,92.55,Medium,-0.35,0.432,29.3
137470,STEM,Freshman,3.381,Debugging/Troubleshooting,Beginner,1,TRUE,5,Allowed_With_Citation,6,3.24,83.68,Medium,0.141,0.231,14.66
137471,Medical,Senior,3.088,Summarizing_Reading,Advanced,3,TRUE,9,Strict_Ban,7,3.21,53.7,High,-0.122,0.891,37.63
137472,Medical,Junior,3.643,Summarizing_Reading,Advanced,5,FALSE,3,Strict_Ban,3,3.716,76.05,Low,-0.073,0.209,6.12
137473,Arts,Freshman,3.204,Copywriting/Drafting,Intermediate,4,FALSE,3,Allowed_With_Citation,4,3.135,90.08,Medium,0.069,0.337,12.51
137474,Medical,Freshman,3.321,Summarizing_Reading,Intermediate,3,TRUE,1,Allowed_With_Citation,4,3.164,66.76,Low,0.157,0.618,2.62
137475,Business,Freshman,2.977,Summarizing_Reading,Advanced,3,TRUE,3,Strict_Ban,10,3.227,84.29,High,-0.25,0.56,25.67
137476,Business,Freshman,3.246,Ideation,Beginner,2,TRUE,5,Allowed_With_Citation,5,3.425,73.21,High,-0.179,0.684,36.31
137477,Arts,Freshman,2.565,Summarizing_Reading,Advanced,4,FALSE,3,Actively_Encouraged,1,2.599,76.6,Low,-0.034,0.383,18.29
137478,Humanities,Sophomore,3.577,Copywriting/Drafting,Beginner,2,FALSE,3,Strict_Ban,5,3.824,69.1,Medium,-0.247,0.041,12.93
137479,Humanities,Sophomore,2.479,Summarizing_Reading,Beginner,3,FALSE,5,Strict_Ban,3,2.499,81.09,High,-0.02,0.243,12.74
137480,Business,Junior,2.209,Summarizing_Reading,Intermediate,2,FALSE,3,Allowed_With_Citation,4,2.491,80.58,Low,-0.282,0.085,12.67
137481,Business,Sophomore,2.93,Ideation,Intermediate,1,FALSE,2,Actively_Encouraged,2,3.311,69.98,Medium,-0.381,0.482,20.45
137482,Arts,Senior,3.037,Debugging/Troubleshooting,Intermediate,2,TRUE,2,Allowed_With_Citation,3,3.331,58.58,High,-0.294,0.038,11.47
137483,Business,Senior,3.309,Ideation,Intermediate,5,FALSE,4,Allowed_With_Citation,3,3.602,67.4,Medium,-0.293,0.258,18.79
137484,Business,Sophomore,3.123,Ideation,Intermediate,5,FALSE,3,Allowed_With_Citation,2,3.322,65.11,Medium,-0.199,0.094,10.4
137485,Business,Senior,2.333,Debugging/Troubleshooting,Beginner,2,TRUE,3,Allowed_With_Citation,1,2.285,83.86,High,0.048,0.676,21.39
137486,Humanities,Freshman,2.446,Direct_Answer_Generation,Intermediate,2,FALSE,3,Allowed_With_Citation,1,2.647,68.36,Low,-0.201,0.046,15.87
137487,STEM,Sophomore,3.3,Direct_Answer_Generation,Advanced,3,TRUE,2,Allowed_With_Citation,3,3.437,60.94,High,-0.137,0.658,15.25
137488,Arts,Senior,2.632,Summarizing_Reading,Beginner,2,FALSE,1,Strict_Ban,5,2.783,86.75,Medium,-0.151,0.388,12.73
137489,STEM,Graduate,3.307,Debugging/Troubleshooting,Advanced,3,TRUE,4,Allowed_With_Citation,6,3.718,80.24,Medium,-0.411,0.571,30.34
137490,Medical,Junior,3.779,Ideation,Advanced,5,FALSE,5,Allowed_With_Citation,3,4,87.74,Medium,-0.221,0.581,43.06
137491,Arts,Sophomore,2.735,Copywriting/Drafting,Intermediate,2,FALSE,3,Allowed_With_Citation,6,2.8,63.25,Low,-0.065,0.001,9.48
137492,Business,Sophomore,2.185,Summarizing_Reading,Advanced,3,TRUE,4,Allowed_With_Citation,1,2.58,84.71,Medium,-0.395,0.485,7.9
137493,Medical,Sophomore,3.554,Summarizing_Reading,Beginner,1,FALSE,3,Strict_Ban,1,3.721,59.76,Medium,-0.167,0.472,13.18
137494,Business,Senior,3.259,Ideation,Intermediate,4,TRUE,8,Actively_Encouraged,3,3.785,77.05,High,-0.526,0.571,45.31
137495,STEM,Sophomore,2.68,Debugging/Troubleshooting,Advanced,5,FALSE,3,Strict_Ban,4,2.978,100,Low,-0.298,0.156,11.6
137496,Business,Junior,2.589,Debugging/Troubleshooting,Advanced,5,TRUE,4,Actively_Encouraged,6,3.164,95.42,Medium,-0.575,0.342,27.2
137497,STEM,Senior,3.766,Debugging/Troubleshooting,Intermediate,3,TRUE,2,Allowed_With_Citation,5,3.899,85.42,Medium,-0.133,0.94,16.65
137498,Humanities,Sophomore,3.205,Copywriting/Drafting,Beginner,1,TRUE,1,Allowed_With_Citation,5,3.236,84.82,Low,-0.031,0.078,13.8
137499,Humanities,Senior,3.563,Ideation,Intermediate,5,TRUE,3,Strict_Ban,6,3.923,63.19,High,-0.36,0.366,18.53
137500,Arts,Senior,3.501,Copywriting/Drafting,Beginner,1,TRUE,5,Allowed_With_Citation,6,3.856,78.65,Medium,-0.355,0.419,19.4
137501,Business,Graduate,3.024,Summarizing_Reading,Beginner,3,FALSE,1,Allowed_With_Citation,1,3.122,77.22,Low,-0.098,0.187,10.79
137502,Humanities,Freshman,3.505,Copywriting/Drafting,Advanced,4,FALSE,2,Strict_Ban,3,3.651,84.98,Low,-0.146,0.381,22.84
137503,Humanities,Freshman,3.846,Copywriting/Drafting,Advanced,3,TRUE,4,Strict_Ban,3,4,71.97,Medium,-0.154,0.375,11.35
137504,Business,Graduate,2.432,Ideation,Advanced,3,FALSE,5,Allowed_With_Citation,4,2.583,61.46,Medium,-0.151,0.559,11.96
137505,STEM,Freshman,3.781,Copywriting/Drafting,Advanced,3,TRUE,4,Allowed_With_Citation,4,4,100,Medium,-0.219,0.588,21.38
137506,STEM,Junior,3.078,Debugging/Troubleshooting,Beginner,2,TRUE,2,Allowed_With_Citation,5,3.476,72.92,Medium,-0.398,0.267,20.54
137507,Arts,Freshman,3.383,Ideation,Intermediate,3,TRUE,4,Allowed_With_Citation,5,3.737,81.76,Medium,-0.354,0.374,25.72
137508,Humanities,Senior,3.029,Copywriting/Drafting,Intermediate,2,TRUE,3,Allowed_With_Citation,8,3.139,90.45,Medium,-0.11,0.502,10.18
137509,STEM,Freshman,3.028,Summarizing_Reading,Advanced,4,TRUE,2,Allowed_With_Citation,3,3.074,55.9,Medium,-0.046,0.159,16.39
137510,Humanities,Freshman,3.76,Copywriting/Drafting,Intermediate,2,FALSE,1,Allowed_With_Citation,4,4,96.22,Low,-0.24,0.117,18.74
137511,Business,Junior,3.373,Ideation,Advanced,3,TRUE,4,Allowed_With_Citation,4,3.927,92.9,Medium,-0.554,0.413,14.57
137512,Arts,Sophomore,3.46,Copywriting/Drafting,Beginner,2,FALSE,2,Actively_Encouraged,1,3.725,86.52,Low,-0.265,0.045,26.04
137513,Medical,Senior,2.745,Ideation,Intermediate,2,FALSE,5,Strict_Ban,9,2.883,55.81,Medium,-0.138,0.593,21
137514,Business,Senior,3.644,Ideation,Intermediate,5,FALSE,2,Actively_Encouraged,5,3.799,70.57,High,-0.155,0.108,5.28
137515,Humanities,Junior,1.423,Copywriting/Drafting,Beginner,2,FALSE,3,Allowed_With_Citation,3,1.394,50.16,Medium,0.029,0.184,15.35
137516,STEM,Senior,3.626,Debugging/Troubleshooting,Advanced,3,FALSE,3,Allowed_With_Citation,1,4,82.39,Low,-0.374,0.305,28.11
137517,STEM,Senior,2.848,Debugging/Troubleshooting,Beginner,2,FALSE,8,Actively_Encouraged,6,3.335,70.87,Medium,-0.487,0.66,42.45
137518,Business,Freshman,3.421,Ideation,Intermediate,3,FALSE,4,Allowed_With_Citation,4,3.737,85.28,Medium,-0.316,0.524,16.25
137519,Business,Freshman,3.239,Summarizing_Reading,Beginner,1,TRUE,1,Allowed_With_Citation,6,3.572,57.96,Low,-0.333,0.053,15.19
137520,Business,Senior,3.74,Ideation,Advanced,5,TRUE,4,Allowed_With_Citation,6,4,72.32,Medium,-0.26,0.771,16.52
137521,STEM,Senior,3.692,Debugging/Troubleshooting,Intermediate,2,TRUE,1,Allowed_With_Citation,2,4,92.25,Low,-0.308,0.074,12.36
137522,Humanities,Graduate,2.563,Debugging/Troubleshooting,Advanced,3,FALSE,5,Actively_Encouraged,4,2.992,74.93,Low,-0.429,0.435,11.15
137523,STEM,Freshman,3.143,Debugging/Troubleshooting,Intermediate,3,FALSE,4,Allowed_With_Citation,6,3.012,76.7,Low,0.131,0.298,13.19
137524,Arts,Sophomore,3.278,Debugging/Troubleshooting,Advanced,3,FALSE,3,Actively_Encouraged,2,3.851,94.45,High,-0.573,0.28,16.42
137525,STEM,Junior,3.206,Ideation,Advanced,3,TRUE,1,Allowed_With_Citation,1,3.482,60.45,Medium,-0.276,0.087,18.34
137526,Business,Freshman,3.498,Ideation,Beginner,3,FALSE,4,Actively_Encouraged,6,3.44,69.6,Low,0.058,0.092,6.2
137527,STEM,Sophomore,3.139,Ideation,Advanced,5,FALSE,5,Allowed_With_Citation,5,3.485,79.57,Medium,-0.346,0.522,18.91
137528,Business,Senior,3.373,Summarizing_Reading,Intermediate,3,FALSE,4,Actively_Encouraged,6,3.791,66.59,High,-0.418,0.578,15.13
137529,STEM,Sophomore,3.621,Summarizing_Reading,Advanced,3,FALSE,3,Strict_Ban,4,3.76,73.86,Low,-0.139,0.115,10
137530,STEM,Freshman,3.567,Summarizing_Reading,Beginner,2,FALSE,3,Actively_Encouraged,5,3.721,69.31,Medium,-0.154,0.324,15.26
137531,STEM,Senior,3.666,Debugging/Troubleshooting,Intermediate,1,FALSE,8,Allowed_With_Citation,6,3.769,64.93,High,-0.103,0.757,37.41
137532,Humanities,Freshman,2.907,Copywriting/Drafting,Intermediate,3,FALSE,5,Allowed_With_Citation,6,3,64.09,Low,-0.093,0.412,23.63
137533,Humanities,Freshman,3.551,Summarizing_Reading,Intermediate,3,TRUE,5,Allowed_With_Citation,5,3.625,84.7,High,-0.074,0.617,33.67
137534,Arts,Freshman,3.474,Ideation,Beginner,2,TRUE,2,Strict_Ban,3,3.635,93.76,Low,-0.161,0.233,18.14
137535,STEM,Junior,3.702,Debugging/Troubleshooting,Advanced,4,TRUE,3,Allowed_With_Citation,3,4,97.21,Low,-0.298,0.315,11.68
137536,STEM,Junior,3.395,Direct_Answer_Generation,Beginner,2,TRUE,8,Allowed_With_Citation,6,2.919,40.4,High,0.476,0.882,45.36
137537,Business,Freshman,2.158,Debugging/Troubleshooting,Advanced,4,TRUE,1,Strict_Ban,6,2.437,82.58,Low,-0.279,0.052,10.18
137538,Business,Freshman,3.849,Summarizing_Reading,Intermediate,1,FALSE,4,Allowed_With_Citation,1,4,92.59,High,-0.151,0.246,12.46
137539,STEM,Junior,3.692,Summarizing_Reading,Beginner,1,TRUE,4,Actively_Encouraged,4,4,58.31,High,-0.308,0.538,28.52
137540,Business,Senior,3.796,Ideation,Intermediate,5,FALSE,3,Actively_Encouraged,1,4,83.32,Low,-0.204,0.078,8.72
137541,Arts,Graduate,3.349,Direct_Answer_Generation,Beginner,1,TRUE,6,Strict_Ban,5,3.838,77.45,High,-0.489,0.269,25.72
137542,Humanities,Freshman,3.076,Copywriting/Drafting,Beginner,3,TRUE,5,Allowed_With_Citation,1,3.456,59.73,Medium,-0.38,0.665,34.78
137543,Business,Senior,2.791,Ideation,Advanced,5,TRUE,6,Actively_Encouraged,4,3.036,73.54,High,-0.245,0.591,38.55
137544,STEM,Freshman,3.315,Debugging/Troubleshooting,Advanced,5,TRUE,2,Actively_Encouraged,2,3.697,79.56,Low,-0.382,0.083,11.07
137545,STEM,Freshman,3.725,Copywriting/Drafting,Advanced,3,FALSE,5,Allowed_With_Citation,5,4,48.94,High,-0.275,0.85,33.14
137546,Medical,Sophomore,2.676,Summarizing_Reading,Beginner,2,FALSE,1,Actively_Encouraged,4,2.518,66.35,Medium,0.158,0.338,4.91
137547,STEM,Junior,3.617,Debugging/Troubleshooting,Intermediate,2,FALSE,7,Allowed_With_Citation,7,3.756,60.14,High,-0.139,0.971,34.68
137548,STEM,Junior,2.619,Debugging/Troubleshooting,Advanced,3,TRUE,1,Actively_Encouraged,5,3.012,100,High,-0.393,0.11,22.29
137549,Medical,Freshman,3.719,Summarizing_Reading,Advanced,3,TRUE,7,Actively_Encouraged,1,3.614,65.01,High,0.105,0.846,44.94
137550,Business,Graduate,3.075,Ideation,Advanced,3,TRUE,3,Actively_Encouraged,1,3.376,71.44,High,-0.301,0.539,24.79
137551,Business,Freshman,3.822,Copywriting/Drafting,Advanced,4,FALSE,4,Strict_Ban,1,3.834,81.06,High,-0.012,0.469,17.24
137552,Business,Freshman,2.967,Debugging/Troubleshooting,Beginner,3,FALSE,1,Allowed_With_Citation,3,3.099,71.55,Low,-0.132,0.148,11.27
137553,Business,Junior,3.022,Ideation,Beginner,2,FALSE,2,Allowed_With_Citation,2,3.134,62.18,Medium,-0.112,0.491,18.4
137554,Arts,Graduate,1.888,Copywriting/Drafting,Intermediate,3,FALSE,1,Allowed_With_Citation,2,1.941,63.34,Medium,-0.053,0.054,15.71
137555,STEM,Graduate,2.721,Copywriting/Drafting,Intermediate,1,FALSE,4,Allowed_With_Citation,3,2.878,77.87,High,-0.157,0.962,26.46
137556,Humanities,Freshman,3.652,Summarizing_Reading,Advanced,3,FALSE,5,Allowed_With_Citation,5,4,94.09,Medium,-0.348,0.341,23.14
137557,STEM,Sophomore,3.634,Direct_Answer_Generation,Advanced,3,FALSE,5,Actively_Encouraged,5,3.32,64.41,Medium,0.314,0.7,28.29
137558,STEM,Junior,3.141,Copywriting/Drafting,Intermediate,3,TRUE,4,Actively_Encouraged,1,3.394,63.83,Medium,-0.253,0.416,2.67
137559,Humanities,Senior,2.709,Copywriting/Drafting,Beginner,2,TRUE,3,Allowed_With_Citation,5,2.542,61.3,High,0.167,0.599,25.09
137560,Business,Senior,3.197,Copywriting/Drafting,Intermediate,2,FALSE,3,Actively_Encouraged,6,3.169,91.98,Medium,0.028,0.229,15.38
137561,STEM,Sophomore,3.56,Ideation,Intermediate,3,FALSE,6,Actively_Encouraged,5,3.624,77.59,High,-0.064,0.63,18.63
137562,Humanities,Freshman,3.444,Copywriting/Drafting,Intermediate,4,TRUE,2,Allowed_With_Citation,3,3.861,70.7,Low,-0.417,0.498,24.65
137563,Business,Freshman,3.654,Ideation,Beginner,2,TRUE,3,Actively_Encouraged,5,3.605,88.8,Low,0.049,0.353,19.26
137564,Business,Senior,3.637,Ideation,Beginner,1,FALSE,5,Allowed_With_Citation,7,3.888,72.35,Medium,-0.251,0.018,16.76
137565,Arts,Sophomore,3.701,Ideation,Beginner,3,FALSE,4,Strict_Ban,4,3.76,55.1,Medium,-0.059,0.306,18.21
137566,Arts,Graduate,2.957,Debugging/Troubleshooting,Advanced,4,FALSE,7,Actively_Encouraged,6,3.461,99.85,High,-0.504,0.62,30.01
137567,Medical,Sophomore,2.115,Summarizing_Reading,Intermediate,1,FALSE,2,Actively_Encouraged,4,2.472,78.3,Low,-0.357,0.103,14.51
137568,Business,Senior,3.232,Ideation,Beginner,1,FALSE,2,Allowed_With_Citation,2,3.719,78.37,Low,-0.487,0.115,23.82
137569,Business,Freshman,2.667,Direct_Answer_Generation,Beginner,1,TRUE,4,Actively_Encouraged,1,2.792,63.29,High,-0.125,0.579,22.07
137570,Arts,Senior,3.342,Summarizing_Reading,Advanced,3,FALSE,1,Allowed_With_Citation,3,3.562,91.39,Low,-0.22,0.131,8.72
137571,Arts,Graduate,3.422,Debugging/Troubleshooting,Intermediate,4,FALSE,6,Actively_Encouraged,3,3.522,71.48,Low,-0.1,0.687,5.56
137572,Business,Sophomore,2.84,Ideation,Advanced,5,TRUE,5,Actively_Encouraged,7,3.023,90.73,High,-0.183,0.413,14.07
137573,Business,Freshman,3.783,Summarizing_Reading,Beginner,3,TRUE,3,Allowed_With_Citation,2,3.752,59.52,High,0.031,0.041,14.65
137574,STEM,Freshman,2.273,Copywriting/Drafting,Advanced,4,TRUE,6,Allowed_With_Citation,7,2.368,86.75,Medium,-0.095,0.494,32.8
137575,Medical,Graduate,3.486,Summarizing_Reading,Beginner,1,FALSE,5,Actively_Encouraged,1,3.8,79.11,High,-0.314,0.566,20.31
137576,Arts,Sophomore,3.47,Copywriting/Drafting,Intermediate,3,FALSE,4,Actively_Encouraged,2,3.219,57.61,Medium,0.251,0.732,29.68
137577,Arts,Sophomore,3.642,Ideation,Intermediate,3,TRUE,2,Strict_Ban,6,3.902,85.49,Medium,-0.26,0.131,34.4
137578,STEM,Graduate,3.402,Copywriting/Drafting,Advanced,5,FALSE,2,Allowed_With_Citation,5,3.596,74.5,High,-0.194,0.503,11.58
